views,likes,comments,shares,author_verified,primary_hashtag,music_name,music_is_original,duration_sec,caption,upload_date,author_name,video_id
88300,3055,54,8,False,gymfail,original sound,True,21,i tried to hit 10 but nope... #gymfail #fyp #GhostMode #ItBeLikeThat,2020-10-11,canonroeder,6882153629034269957
301200,79900,1941,2305,False,anime,sonido original,True,52,#anime #animeedit #opening #rentagirlfriend #yourlieinapril #shingekinokyojin #naruto #evangelion #SAO,2020-11-02,sant2307,6890336478094773505
123900,32200,2186,215,False,wwe,original sound,True,53,Reply to @bodobodolikesu #wwe #therock #anime #animes #animegirl #weeb #otaku #manga #secretanimesociety #bnha #mha #naruto #dbz #haikyuu #fyp #vs #W,2020-09-29,reyvoices,6877747486451043590
24800,1504,65,4,False,transition,original sound,True,7,Pelirroja 👩🏾‍🦰 o castaña 🙎‍♀️?? #transition #cosplay #mera #aquaman,2020-12-11,edithfit_marmol2,6904798749290286341
191400,1744,290,194,False,workout,Say I Yi Yi,False,8,Doing some cheat rows at the gym a few weeks ago. Sometimes when you cheat with the weight you get big gains. Anyways stay motivated! #workout #gym,2020-11-04,ariega_on_the_beats,6891064220658502913
70600,7064,102,103,False,architecture,original sound,True,41,Proyecto HR Otro video de 1 millón!!👏🏼👏🏼👏🏼#architecture #construction #engineer #home #luxury #transition #interesting #foryoupage #foryou,2020-11-29,paulmtz1,6900396011722689793
25400,1770,29,38,False,rareaesthetic,CITY OF ANGELS 24KGoldn Funk Remix,True,35,Duet me with your push workouts #RareAesthetic #fyp #foryou #foryoupage #fitness #bodybuilder #supplements #workout #gymshark #exercise,2020-10-29,evan_holmes_,6888849748615367937
5127,572,38,39,False,,original sound - 🔥Sanjay Dutt🔥,True,12,,2020-11-04,muzamiltalpur7,6891284879233879298
10300,515,18,0,False,curfewdays,original sound,True,10,මේ දවස්වල තේ බොද්දි කන්න රසම රස කෑමක් ☺️ මම රසටම හදන්න දන්න කෑමක් මේක... කලින් video එකේ හදන විදිය දැම්මා .කියන්න බලන්න මේ මොනවද කියල🤫#curfewdays,2020-11-04,godhu93,6891256269898878209
1100000,102000,644,6645,False,horadearrasar,Mastiga Abelha - Ao Vivo,False,13,#horadearrasar #aquinao #sexta #sextou #agrobaby #agroboy #caipira #roça #sertanejoraiz #bebestiktoks #agro #trator #fyp,2020-12-05,vidadejosemarcos,6902555378651794690
90000,15700,142,125,False,gta,original sound,True,58,My Review On The RO—86 Alkonost #gta #gta5 #gtaonline #fyp #trending #popular #gta5online #recommendations #cayopericoheist #gtav #foryou #gta5update,2020-12-17,nichking04,6907297390638714118
38100,3402,26,14,False,transition,Hackearam-Me,False,12,MARQUE SUAS AMIGAS PARA FAZER TAMBÉM👰 #transition #criatividade #celular #flor #casamento #vestido #photography #wedding #viral #sabato #bota,2020-11-23,pardereis,6898394169249762562
488800,46900,489,812,False,calisthenics,#PlankChallenge,True,14,Rispondi a @puppy_love291 #calisthenics #fitness #foryou #perte,2020-12-15,matteo.paolini.88,6906519148025629953
87700,20200,333,543,False,quarantinemood,origineel geluid,True,32,I’ll just leave it here lol #quarantinemood #fyp #fy #foryoupage #songwriting,2020-11-29,_itsmaxineofficial_,6900563923892800769
43600,657,11,42,False,couple,original sound,True,8,the end😭 #couple #couplegoals #buttslap,2020-12-16,lifewithvesper,6906932916631129346
35000,2704,48,25,False,fyp,Nightcore Forever She looks so perfect Newk82,True,15,Looool I love this dance pls don’t come for me🥺😂 #fyp #foryoupage #edmonton,2020-11-11,tanyahartleyy,6893741937132604673
259400,1269,10,29,False,fyp,الصوت الأصلي,True,10,#fyp,2020-11-25,hindtje27,6899108523091823874
2400000,229800,5260,10900,False,dutch,The Avatar's Love,False,18,Learning to say goodbye in #Dutch 🇳🇱,2020-09-25,cl_audio,6876417380151479553
139900,5612,148,991,False,,Pascal Letoublon - Friendships（Remix）,False,44,Reply to @thatskie84 Here you go. I do have tutorial for each ones. So there are 4 steps you’ll need to practice.,2020-11-30,majepat,6901063021955681541
2100000,89100,678,124,False,feestiom,No Air,False,15,Reply to @hyphousestories2 Zo 😜 #feestiom #sportiom #kinderfeestje #bubbelvoetbal #kinderfeestje #jarig #feestje #zwemmen #water #verjaardag,2020-10-18,feestiom,6884947969469156609
157200,2471,10,7,False,fyp,Backyard Boy,False,25,part 1!!! #fyp #cleaning #howto #trending #foryou #themaincharacter #beforechristmas #trend #cute #cleantok #fall,2020-11-18,zow3y101,6896571117419416834
1800000,51000,522,3902,False,,som original,True,8,,2020-10-10,mihalceaanisoara,6882079709484649729
35100,2163,22,51,False,duet,I Believe I Can Fly,False,8,#duet met @viraalniels dit was mijn reachtie op dit filmpje😅😂😂😂😂instagram-lisanaomix#foryoupage #fypage #viral #duet #fyp,2020-12-10,lisadewal,6904651986059218178
3600000,161200,0,55500,False,fyp,Astronomia,False,15,🤩😎#fyp#foryou,2020-12-05,johna131,6902724999757532418
51100,6931,134,51,False,thanksgivingvibes,Conga,False,8,It’s hard to conga with sandals and slides 😁 #ThanksgivingVibes #RhymePOV #dance,2020-10-12,theduckoftiktok,6882854042016419074
2000000,171700,3770,11600,False,,original sound,True,5,Ouch 😬 @babybrandio,2020-11-07,riovacci,6892512401351085313
36900,2125,38,573,False,,origineel geluid,True,8,,2020-10-12,selenabosscha,6882734270910188802
188500,24000,134,481,False,joke,Roses (Imanbek Remix),False,11,When the gyms are closing so you hit a full body circuit 😂 #joke #fitness #fyp #foryoupage #pistolsquatchallenge #acrobatic,2020-10-18,littletfitness,6884777374508911874
189700,13500,115,328,False,voorjoupagina,origineel geluid,True,26,Kan er niks aan doen #voorjoupagina #fyp #fitness,2020-12-11,roxannekwant,6905063271129287938
226000,21200,301,239,False,herkenbaar,origineel geluid,True,24,Dusss 🙄 Insta: @esmeejoanna #herkenbaar #herkenbaresituaties #voorjoupagina #grappig #lachen #jeugdvantegenwoordig #hysterisch #jeugd #tiktokdans #fy,2020-12-20,esmeejoanna,6908391851418471682
28700,2287,63,22,False,foryou,BADINGA,True,15,Dc- @enola.bedard #foryou #dance #viral,2020-11-26,samantha_louise_x,6899411373265063170
395100,30000,780,4415,False,soldier,origineel geluid,True,18,#soldier #movdbuurt #foryou #fyp #fy hoor je dat a mattie😂😂,2020-12-18,schijtaandeoverheid_,6907540932682321153
1300000,39000,200,976,False,foryou,Bad Day,True,12,#foryou #foryoupage #fyp #fy #viral #tiktok,2020-10-16,f1memesss,6884114945026411778
79600,5023,75,21,False,foryou,original sound,True,16,Benching and angle progress #foryou #fyp #fitness #chestworkout,2020-12-20,victoriaolexsa,6908143157616151813
530900,37000,67,1008,False,danielricciardo,original sound,True,18,“That’s akward”😅 #danielricciardo #sebastianvettel #f1 #formula1 #fy #foryou,2020-11-03,funniest.f1.moments,6890903823381056769
249400,15000,50,527,False,fyp,origineel geluid,True,11,But who let the dogs out? #fyp #fy #f1 #f1tiktok #vettel #wholetthedogsout,2020-11-27,f1.daniii,6899852150793358594
184200,25100,319,148,False,fyp,оригинальный звук,True,9,Yee #fyp #foryoupage #foryou #xyzbca #powerlifting #fitness #college #duet #gym #wewintogether #showupshowoff #mypfp #HomeOffice #UnwrapTheDeals,2020-11-05,big_shouse,6891455289002839301
86200,6972,64,866,False,kimiraikkonen,original sound,True,20,Happy Bwoah-thday Iceman😉🥳  #kimiraikkonen #bwoah #f1 #formula1 #fy #foryou,2020-10-17,funniest.f1.moments,6884574278134582529
35500,3412,128,56,False,spiderman,origineel geluid,True,29,Peter Parker heeft een nieuw gezicht gekregen in de remaster van Spider-Man voor PS5 #spiderman #ps5,2020-10-01,powerunlimitednl,6878715680728911106
1200000,73300,583,313,False,equestrian,original sound,True,16,He’s the cutest omg #equestrian #horse #dressage #horserider #horseriding #stallion #blackbeauty,2020-12-06,erinwilliams_1,6903178284012522754
30100,4262,354,14,False,foryoupage,Originalton,True,10,🤣🤣👋🏻 #foryoupage #fyp #bekeerling #noticeme #xzybca #foryou #foryoupage #foryoupage #fyp #foryoupage #fyp #foryoupage #noticeme #fyp #fyp,2020-12-15,luana.noor,6906503615284808961
72100,7187,160,70,False,شلة_هولندا,original sound,True,15,قال و زوجوه بيعقل شايف الوضع عكس جانن هاد  بكري #شلة_هولندا #kat #قط,2020-11-28,mo.rab,6900196713852701954
434600,86200,1083,3311,False,horse,Get Ready,False,27,Which one is your’s😅 #horse #horses #equestrian #pony #dressage #australia #perth #fyp #foryou,2020-10-10,bf_of_an_equestrian,6881844264750353665
3900000,127000,1887,5722,False,foryoupage,original sound,True,21,horse show#foryoupage #horse #show #grasslands #competition #fyp #movement,2020-09-26,horsetrainer3,6876827705950752005
248000,13000,865,21,False,warrantofficer,original sound,True,10,Reply to @playboymango I’ve gotten some complaints #warrantofficer #army #miltok #chieftok #chief #usarmy #usmilitary #fyp #comment #like #follow,2020-12-02,onexpunchxdad,6901719665584672005
34900,2187,27,6,False,shuffle,Killing Me Softly With His Song (Remix),True,9,my neighbour on the next balcony watched me film this 🤓 #shuffle #footwork #shuffleprogress #professionaldancer #fyp #foryou,2020-10-21,jack_biggs,6886117069851479297
2200000,311800,1344,21300,False,spookyseason,original sound,True,7,I can’t even @_thelifeofmikey  #spookyseason #foryoupage #fyp #CTCVoiceBox #DayInMyLife #OikosOneTrip #strapback #beconvincing #altrocktober #scare,2020-10-03,atgullett,6879192624402582790
54500,4310,200,190,False,level,original sound,True,42,Reply to @barryallen329 drum n bass levels! #level #beatbox #beatboxing #beatboxchallenge #drumandbass,2020-11-19,_thatblockhead,6896980233421933829
18700,1411,27,24,False,,original sound,True,14,,2020-10-04,nilanthanrock,6879699550303538434
19300,1257,4,5,False,,මලුවේ පහන් දැල්වේ වී,True,25,masenna 💓💓💓💓💓,2020-10-09,pradeepsadaruwan2,6881636686606912770
79600,8501,60,46,False,foryoupage,original sound,True,13,Reply to @brockkk.c #foryoupage #fyp #foryou #powerlifting #bodybuilding #benchpress #fitness #workout #fittok #powertok,2020-11-11,timmytimmadome,6893922308096937222
56300,2031,84,30,False,legday,original sound,True,7,Watch out tik tok. The leg day enforcement has arrived. #legday #enforcer #gym #law #dontletthisflop #injured,2020-11-20,blake_ouellette,6897011186349411586
11000,2489,29,22,False,attitude,original sound,True,13,#attitude #jok #foryoupage #love #foryou,2020-12-15,podi8596dila,6906504850712907009
34500,1443,52,4,False,blue,... is sweaty,True,40,Cakesicles😋🦋#blue#QualityTime #ComfortFood #ocean#cake#chocolate#candymelts#cakesicles#baketok #food#chocolate #fyp#fy#ontario#mississauga #cakedeco,2020-12-12,sara_scakes,6905464131097332997
76600,13500,168,516,False,gymlife,Therefore I Am,False,59,#gymlife,2020-12-09,kadds.pov,6904391764824608005
26600,3067,78,97,False,fitness,original sound,True,50,Reply to @g3ck059 can also be done with bands #fitness #exercise #muscle #chest #workout #pecs,2020-12-08,roblapham,6903934953705245954
54800,5715,114,70,False,fyp,sonido original,True,11,#fyp #anime #animeedit #animegirl #opais #otaku #weeb,2020-12-18,knight_of_erin,6907491921220947205
62900,7436,68,57,False,horadearrasar,Medley da Equipe Mandelão,False,13,#horadearrasar Éo REI né vida 💙,2020-11-27,jefiinho_xp,6899884609530612993
62700,5559,41,8,False,billieeilish,Bäd gúy ręmįx,True,7,bad guy⛓🖤 #billieeilish #transition #fyp #ootd #badguy,2020-10-14,jorgechaconh,6883622094190497025
254300,28000,378,643,False,ohnono,Oh No,False,19,😂😂pobre #ohnono #viral #foryourpage #sakura #naruto #animeedit #anime #otaku #parati,2020-11-05,queseyosoyrara,6891424030172253442
154600,48700,970,179,False,destacame,original sound,True,19,#destacame #animeedit #viral #fyp #hanakokun #bakugo #bokunohero #manga #anime #husbando #naruto #nanatzunotaizay,2020-10-03,crazyedits2412,6879452591953153282
42000,4141,140,132,False,horadearrasar,F Boy,False,13,❤️❤️❤️❤️❤️ #horadearrasar #luizbacci #lbacci #amore,2020-11-05,planeta_luizbacci,6891434870057340162
49600,6015,64,105,False,,Rich Girl,False,11,,2020-09-26,julesw5678,6876862444988402945
3400000,11900,52,87,False,fy,origineel geluid,True,15,#fy #fyp #foryoupage,2020-10-19,denhaag07076,6885246252078910722
1200000,83700,1501,1890,False,foryou,origineel geluid,True,17,#foryou #cheese #cheddar #fy,2020-10-04,pinkxchampagne00,6879769716567657730
68700000,5000000,12200,110900,False,artchallenge,Shape Of You,True,14,How to draw hand #artchallenge #drawing,2020-11-02,condsty,6890571273110392065
53500,14900,33,50,False,,Use for your idol xx,True,8,My heart follow ❤️🥺,2020-12-16,x.mattharnacke.x,6906940104053476609
818700,15400,372,5230,False,tramp,dźwięk oryginalny,True,6,🤣😂🤣😂🤣😂🤣#tramp #donaldtramp #comedies #foryou #dlaciebie #dlawas #haha #śmiesznefilmiki #tiktokpolska #youtubersentiktok,2020-10-30,tomekkozera,6889412974012943618
349800,67400,1687,2619,False,gym,original sound,True,18,I’m proud of you... #gym #workout #health #fitfam #gotothegym,2020-11-19,papaswolio,6896965832933477638
32600,2445,183,120,False,foryoupage,original sound,True,10,Who do you think is the most normal of the 2 of us?🤔🙈 @evitavdz #justdancemoves #foryoupage #mood #voorjou #keepsailing #bestfriend #duo #crazy 💋,2020-12-18,amberdgruijter,6907668397484559617
30500,8243,315,223,False,demonslayeredit,Therefore I Am,False,9,Testing vfx #demonslayeredit #kimetsunoyaiba #demonslayer #amv_anime #amv #kimetsunoyaibaedit #animeedit #tanjiro #fyp #foryoupage,2020-11-27,kevinuramavfx,6899729878560656641
622700,74300,1440,610,False,fy,ruin our friendship,True,10,Tagg je tiktok maatje☺️ #fy #fyp #foryoupage #ruinourfriendship #loversinstead,2020-11-29,noazwan,6900566632859585793
62000,5021,549,29,False,foryou,original sound,True,9,If you don’t know me guess what sport I play.. I’m trying to see something🤔 #foryou,2020-12-02,laurenmetzz,6901723835310116101
169000,12300,207,173,False,coronavirus,Coronavirus Check,False,15,Dag 1 of tasting things until i can taste again because I have #coronavirus. #tastetest #coronavirus check #quarantine,2020-10-19,rick.veen,6885293067562192130
218500,16700,724,6108,False,,origineel geluid,True,29,,2020-12-16,thiccmrkrabsxxx,6906649897869659394
178400,28100,488,206,False,fyp,All TikTok Mashup (JVKE - Upside Down),True,15,"one person asked for another one of these, don’t hate me 🙈  #fyp #foryoupage #hoodbaby #ThinkingAbout",2020-12-10,susi.vidal,6904422505843363077
914000,50900,300,1968,False,fyp,original sound,True,11,Thank me later✨ #fyp #foryou #voorjou #dutch,2020-10-30,nazkouki,6889521523833474305
172200,12800,520,287,False,damascus,الصوت الأصلي,True,15,علمنا💚#damascus #ثورة #دعم #syria #الساروت #ادلب #الثورة_السورية #آيفون #fyp,2020-11-08,mazenalka,6892711484695121153
309300,40900,417,450,False,nezuko,الصوت الأصلي,True,10,Reply to @mai.san.tiktok___🌚💞#nezuko #amv #otaku_forever #animeedit #otaku_forever,2020-12-09,nezuko_._._chan,6904148139716955394
78100,7407,41,28,False,appie,origineel geluid,True,30,Standaard grappen😁 #appie #albertheijn #zelfscan #supermarkt #supermarkthumor,2020-11-21,bibisientje,6897699752469695745
41800,2266,25,12,False,fy,original sound,True,7,Based on a true story 💀.                                  #fy #fyp #foryoupage #foryou,2020-11-26,tamika__braem,6899489414460837121
29900000,3900000,61200,164700,False,duo,sonido original,True,8,#duo avec @x...jesus #fyp #animal #tombé #de #haut,2020-12-19,maxime_spam1,6907971568165604610
116600,4739,56,13,False,foryoupage,origineel geluid,True,12,Antwoorden aan @fr.henkie88 armen train ik op een boot 😂#foryoupage #voorjoupagina,2020-12-13,patries_1983,6905755896115236098
360800,35600,419,1247,False,fyp,origineel geluid,True,24,"Stiekem met je DS onder je kussen, dat waren nog is tijden #fyp #fa2gang #kaaskomkommer #diorsauvage #jp #hertje",2020-11-18,zopepijn,6896497936558001410
152400,43400,702,539,False,edit,sonido original,True,23,"AMANE,AMANE 😗✌️#edit #anime #hanakokun #tsukasa #wap #charlie #animeedit #fyp #no #viral #xyzbca #wap #hanakokun #tsukasa #wap #tsukasa #hanakokun",2020-10-01,milkteaedits_,6878796954650889473
